time,unsigned_flux
167.2,2.467287e+21
167.4,2.454123e+21
167.6,2.485676e+21
167.8,2.489868e+21
168.0,2.495293e+21
168.2,2.523672e+21
168.4,2.581739e+21
168.6,2.509316e+21
168.8,2.575225e+21
169.0,2.557007e+21
169.2,2.597666e+21
169.4,2.564227e+21
169.6,2.616867e+21
169.8,2.581471e+21
170.0,2.563222e+21
170.2,2.576949e+21
170.4,2.532016e+21
170.6,2.463899e+21
170.8,2.559236e+21
171.0,2.539227e+21
171.2,2.446808e+21
171.4,2.445801e+21
171.6,2.552663e+21
171.8,2.550173e+21
172.0,2.562801e+21
172.2,2.572042e+21
172.4,2.597671e+21
172.6,2.632284e+21
172.8,2.608181e+21
173.0,2.606911e+21
173.2,2.679665e+21
173.4,2.690714e+21
173.6,2.705288e+21
174.2,2.857998e+21
174.4,2.945410e+21
174.6,2.919889e+21
174.8,3.061752e+21
175.0,2.975920e+21
175.2,2.900124e+21
175.4,2.743396e+21
175.6,2.565935e+21
175.8,2.489597e+21
176.0,2.458557e+21
176.2,2.488487e+21
176.4,2.510962e+21
176.6,2.497314e+21
176.8,2.493668e+21
177.0,2.444873e+21
177.2,2.422966e+21
177.4,2.371000e+21
177.6,2.345143e+21
177.8,2.309448e+21
178.0,2.301651e+21
178.2,2.306802e+21
178.4,2.283962e+21
178.6,2.314380e+21
178.8,2.320057e+21
179.0,2.380433e+21
179.2,2.471389e+21
179.4,2.415197e+21
179.6,2.459193e+21
179.8,2.422725e+21
180.0,2.415037e+21
180.2,2.449946e+21
180.4,2.400021e+21
180.6,2.404264e+21
180.8,2.399957e+21
181.0,2.408606e+21
181.2,2.388250e+21
181.4,2.470632e+21
181.6,2.464425e+21
181.8,2.456850e+21
182.0,2.429908e+21
182.2,2.485459e+21
182.4,2.446840e+21
182.6,2.414987e+21
182.8,2.449933e+21
183.0,2.431481e+21
183.2,2.354725e+21
183.4,2.284316e+21
183.6,2.240334e+21
183.8,2.227171e+21
184.0,2.198011e+21
184.2,2.195165e+21
184.4,2.221207e+21
184.6,2.261767e+21
184.8,2.275083e+21
185.0,2.260067e+21
185.2,2.230840e+21
185.4,2.246486e+21
185.6,2.208731e+21
186.2,2.174457e+21
186.4,2.210117e+21
186.6,2.273367e+21
186.8,2.430974e+21
187.0,2.425283e+21
187.2,2.586224e+21
187.4,2.585751e+21
187.6,2.522046e+21
187.8,2.421262e+21
188.0,2.334229e+21
188.2,2.294080e+21
188.4,2.315449e+21
188.6,2.303412e+21
188.8,2.299050e+21
189.0,2.280509e+21
189.2,2.269980e+21
189.4,2.265222e+21
189.6,2.279913e+21
189.8,2.256667e+21
190.0,2.305430e+21
190.2,2.311358e+21
190.4,2.253623e+21
190.6,2.252992e+21
190.8,2.318597e+21
191.0,2.345490e+21
191.2,2.397669e+21
191.4,2.303265e+21
191.6,2.348859e+21
191.8,2.435885e+21
192.0,2.364980e+21
192.2,2.380165e+21
192.4,2.397954e+21
192.6,2.399414e+21
192.8,2.386483e+21
193.0,2.454793e+21
193.2,2.382976e+21
193.4,2.338809e+21
193.6,2.364430e+21
193.8,2.351715e+21
194.0,2.307771e+21
194.2,2.279936e+21
194.4,2.296263e+21
194.6,2.255538e+21
194.8,2.205054e+21
195.0,2.212444e+21
195.2,2.200464e+21
195.4,2.192170e+21
195.6,2.140270e+21
195.8,2.165690e+21
196.0,2.177201e+21
196.2,2.136436e+21
196.4,2.138765e+21
196.6,2.174216e+21
196.8,2.167678e+21
197.0,2.222998e+21
197.2,2.267638e+21
197.4,2.256800e+21
197.6,2.326609e+21
198.2,2.291656e+21
198.4,2.331151e+21
198.6,2.340381e+21
198.8,2.401731e+21
199.0,2.500153e+21
199.2,2.520614e+21
199.4,2.556314e+21
199.6,2.497653e+21
199.8,2.353816e+21
200.0,2.273429e+21
200.2,2.210942e+21
200.4,2.165857e+21
200.6,2.151077e+21
200.8,2.131889e+21
201.0,2.097728e+21
201.2,2.125185e+21
201.4,2.104709e+21
201.6,2.144189e+21
201.8,2.112909e+21
202.0,2.196664e+21
202.2,2.164816e+21
202.4,2.225138e+21
202.6,2.204320e+21
202.8,2.234132e+21
203.0,2.260454e+21
203.2,2.242652e+21
203.4,2.306754e+21
203.6,2.339727e+21
203.8,2.385691e+21
204.0,2.358966e+21
204.2,2.350095e+21
204.4,2.396170e+21
204.6,2.412599e+21
204.8,2.438401e+21
205.0,2.481575e+21
205.2,2.497308e+21
205.4,2.525267e+21
205.6,2.477931e+21
205.8,2.492181e+21
206.0,2.475437e+21
206.2,2.473797e+21
206.4,2.421790e+21
206.6,2.476329e+21
206.8,2.469306e+21
207.0,2.381886e+21
207.2,2.395473e+21
207.4,2.372109e+21
207.6,2.395978e+21
207.8,2.356697e+21
208.0,2.310777e+21
208.2,2.320697e+21
208.4,2.346324e+21
208.6,2.403664e+21
208.8,2.380250e+21
209.0,2.422245e+21
209.2,2.412208e+21
209.4,2.448141e+21
209.6,2.432065e+21
210.2,2.579652e+21
210.4,2.656002e+21
210.6,2.771739e+21
210.8,2.810924e+21
211.0,2.876954e+21
211.2,2.850543e+21
211.4,2.757635e+21
211.6,2.754850e+21
211.8,2.721654e+21
212.0,2.704488e+21
212.2,2.688520e+21
212.4,2.616979e+21
212.6,2.648835e+21
212.8,2.637809e+21
213.0,2.550627e+21
213.2,2.559855e+21
213.4,2.504943e+21
213.6,2.533931e+21
213.8,2.405821e+21
214.0,2.459882e+21
214.2,2.400946e+21
214.4,2.425101e+21
214.6,2.415858e+21
214.8,2.461022e+21
215.0,2.523804e+21
215.2,2.478619e+21
215.4,2.453865e+21
215.6,2.489909e+21
215.8,2.505908e+21
216.0,2.457704e+21
216.2,2.492696e+21
216.4,2.446762e+21
216.6,2.404540e+21
216.8,2.413873e+21
217.0,2.367719e+21
217.2,2.339659e+21
217.4,2.319310e+21
217.6,2.338226e+21
217.8,2.399893e+21
218.0,2.277471e+21
218.2,2.320013e+21
218.4,2.350355e+21
218.6,2.362910e+21
218.8,2.308550e+21
219.0,2.308031e+21
219.2,2.292284e+21
219.4,2.286776e+21
219.6,2.252079e+21
219.8,2.279236e+21
220.0,2.172507e+21
220.2,2.204383e+21
220.4,2.084868e+21
220.6,2.055278e+21
220.8,2.049070e+21
221.0,2.012849e+21
221.2,2.054174e+21
221.4,2.022082e+21
221.6,2.041851e+21
222.2,2.093033e+21
222.4,2.141008e+21
222.6,2.171756e+21
222.8,2.276140e+21
223.0,2.340332e+21
223.2,2.405928e+21
223.4,2.530853e+21
223.6,2.589941e+21
223.8,2.609752e+21
224.0,2.459551e+21
224.2,2.315508e+21
224.4,2.185078e+21
224.6,2.124319e+21
224.8,2.057960e+21
225.0,2.044104e+21
225.2,2.066187e+21
225.4,2.028060e+21
225.6,2.055061e+21
225.8,2.116582e+21
226.0,2.111942e+21
226.2,2.145076e+21
226.4,2.148714e+21
226.6,2.213017e+21
226.8,2.183953e+21
227.0,2.263664e+21
227.2,2.248304e+21
227.4,2.234434e+21
227.6,2.212888e+21
227.8,2.238026e+21
228.0,2.277864e+21
228.2,2.290284e+21
228.4,2.347469e+21
228.6,2.342595e+21
228.8,2.364015e+21
229.0,2.352998e+21
229.2,2.334591e+21
229.4,2.338985e+21
229.6,2.305085e+21
229.8,2.339079e+21
230.0,2.320107e+21
230.2,2.292332e+21
230.4,2.229950e+21
230.6,2.305291e+21
230.8,2.266343e+21
231.0,2.288827e+21
231.2,2.278861e+21
231.4,2.302532e+21
231.6,2.298429e+21
231.8,2.305646e+21
232.0,2.295819e+21
232.2,2.310601e+21
232.4,2.282518e+21
232.6,2.269887e+21
232.8,2.238905e+21
233.0,2.260508e+21
233.2,2.347270e+21
233.4,2.393961e+21
233.6,2.413444e+21
234.2,2.892488e+21
234.4,2.937209e+21
234.6,2.944562e+21
234.8,2.972789e+21
235.0,2.896696e+21
235.2,2.842722e+21
235.4,2.747892e+21
235.6,2.742934e+21
235.8,2.692661e+21
236.0,2.678010e+21
236.2,2.615739e+21
236.4,2.534444e+21
236.6,2.455551e+21
236.8,2.457801e+21
237.0,2.401322e+21
237.2,2.395292e+21
237.4,2.396730e+21
237.6,2.417198e+21
237.8,2.577727e+21
238.0,2.557183e+21
238.2,2.601022e+21
238.4,2.670286e+21
238.6,2.757311e+21
238.8,2.785176e+21
239.0,2.824083e+21
239.2,2.835187e+21
239.4,2.801109e+21
239.6,2.801787e+21
239.8,2.805817e+21
240.0,2.782917e+21
240.2,2.790698e+21
240.4,2.769617e+21
240.6,2.799774e+21
240.8,2.760029e+21
241.0,2.807956e+21
241.2,2.786855e+21
241.4,2.763017e+21
241.6,2.781750e+21
241.8,2.768962e+21
242.0,2.791117e+21
242.2,2.834081e+21
242.4,2.813355e+21
242.6,2.835244e+21
242.8,2.826017e+21
243.0,2.838863e+21
243.2,2.900708e+21
243.4,2.925111e+21
243.6,2.897313e+21
243.8,2.869203e+21
244.0,2.856956e+21
244.2,2.776259e+21
244.4,2.786179e+21
244.6,2.703675e+21
244.8,2.680490e+21
245.0,2.708015e+21
245.2,2.676697e+21
245.4,2.675951e+21
245.6,2.795566e+21
246.2,3.000112e+21
246.4,3.067601e+21
246.6,3.093621e+21
246.8,3.209148e+21
247.0,3.275873e+21
247.2,3.290477e+21
247.4,3.405296e+21
247.6,3.404837e+21
247.8,3.405726e+21
248.0,3.428791e+21
248.2,3.418254e+21
248.4,3.404994e+21
248.6,3.388274e+21
248.8,3.236669e+21
249.0,3.097076e+21
249.2,3.022231e+21
249.4,2.959115e+21
249.6,2.934831e+21
249.8,2.958964e+21
250.0,2.947728e+21
250.2,2.929992e+21
250.4,2.915184e+21
250.6,3.008619e+21
250.8,2.987619e+21
251.0,3.045333e+21
251.2,3.041268e+21
251.4,3.111325e+21
251.6,3.121671e+21
251.8,3.148355e+21
252.0,3.116261e+21
252.2,3.193889e+21
252.4,3.246108e+21
252.6,3.216121e+21
252.8,3.193698e+21
253.0,3.225014e+21
253.2,3.262382e+21
253.4,3.275072e+21
253.6,3.267812e+21
253.8,3.313907e+21
254.0,3.253539e+21
254.2,3.278056e+21
254.4,3.229490e+21
254.6,3.279399e+21
254.8,3.192410e+21
255.0,3.166783e+21
255.2,3.117146e+21
255.4,3.162791e+21
255.6,3.075307e+21
255.8,3.096839e+21
256.0,3.087157e+21
256.2,3.025528e+21
256.4,3.110095e+21
256.6,3.089239e+21
256.8,3.208115e+21
257.0,3.266264e+21
257.2,3.408214e+21
257.4,3.521781e+21
257.6,3.623186e+21
258.2,3.724846e+21
258.4,3.776359e+21
259.0,3.619225e+21
259.2,3.497354e+21
259.4,3.405134e+21
259.6,3.325103e+21
259.8,3.332229e+21
260.0,3.258281e+21
260.2,3.197951e+21
260.4,3.177172e+21
260.6,3.120372e+21
260.8,3.089060e+21
261.0,3.086100e+21
261.2,3.167131e+21
261.4,3.269119e+21
261.6,3.319861e+21
261.8,3.340755e+21
262.0,3.456362e+21
262.2,3.441839e+21
262.4,3.428651e+21
262.6,3.437454e+21
262.8,3.469204e+21
263.0,3.416181e+21
263.2,3.333514e+21
263.4,3.357217e+21
263.6,3.325981e+21
263.8,3.263090e+21
264.0,3.235952e+21
264.2,3.218914e+21
264.4,3.186101e+21
264.6,3.234342e+21
264.8,3.223683e+21
265.0,3.247082e+21
265.2,3.148374e+21
265.4,3.163976e+21
265.6,3.265213e+21
265.8,3.217508e+21
266.0,3.239961e+21
266.2,3.246132e+21
266.4,3.162119e+21
266.6,3.167162e+21
266.8,3.149555e+21
267.0,3.186836e+21
267.2,3.256877e+21
267.4,3.330129e+21
267.6,3.282816e+21
267.8,3.191430e+21
268.0,3.221073e+21
268.2,3.236828e+21
268.4,3.224848e+21
268.6,3.270025e+21
268.8,3.195964e+21
269.0,3.134517e+21
269.2,3.076991e+21
269.4,2.945153e+21
269.6,2.916431e+21
270.2,2.936281e+21
270.4,2.932982e+21
270.6,3.069776e+21
270.8,3.020381e+21
271.0,3.077961e+21
271.2,3.099282e+21
271.4,3.117933e+21
271.6,3.113689e+21
271.8,3.178844e+21
272.0,3.177696e+21
272.2,3.168515e+21
272.4,3.131055e+21
272.6,3.087239e+21
272.8,3.055695e+21
273.0,2.963938e+21
273.2,2.916930e+21
273.4,2.847315e+21
273.6,2.738627e+21
273.8,2.698560e+21
274.0,2.642438e+21
274.2,2.581260e+21
274.4,2.549603e+21
274.6,2.509561e+21
274.8,2.439674e+21
275.0,2.440706e+21
275.2,2.423029e+21
275.4,2.420977e+21
275.6,2.402882e+21
275.8,2.434553e+21
276.0,2.377372e+21
276.2,2.444603e+21
276.4,2.441519e+21
276.6,2.424293e+21
276.8,2.352060e+21
277.0,2.400516e+21
277.2,2.346088e+21
277.4,2.355339e+21
277.6,2.350562e+21
277.8,2.332331e+21
278.0,2.313537e+21
278.2,2.325819e+21
278.4,2.280789e+21
278.6,2.213791e+21
278.8,2.175075e+21
279.0,2.120787e+21
279.2,2.200780e+21
279.4,2.119568e+21
279.6,2.150550e+21
279.8,2.114343e+21
280.0,2.101697e+21
280.2,2.034828e+21
280.4,1.993529e+21
280.6,1.938658e+21
280.8,1.858374e+21
281.0,1.807389e+21
281.2,1.785753e+21
281.4,1.805487e+21
281.6,1.781965e+21
282.2,1.698164e+21
282.4,1.511537e+21
283.0,1.415542e+21
283.2,1.385814e+21
283.4,1.328361e+21
283.6,1.260600e+21
283.8,1.191968e+21
284.0,1.188206e+21
284.2,1.129550e+21
284.4,1.090480e+21
284.6,1.105161e+21
284.8,1.121219e+21
285.0,1.064973e+21
285.2,1.078333e+21
285.4,1.050469e+21
285.6,9.734013e+20
285.8,9.578400e+20
286.0,9.729311e+20
286.2,9.650567e+20
286.4,9.561493e+20
286.6,9.660660e+20
286.8,9.612291e+20
287.0,9.723687e+20
287.2,9.140855e+20
287.4,8.995141e+20
